year,group,sys,topic,n,n_u,n_t,avg,avg_t
2014,ut,utbase,262,1000,968,32,1.01626016260163,2
2014,ut,utbase,263,1000,836,164,1.11856823266219,2.82758620689655
2014,ut,utbase,264,1000,972,28,1.01626016260163,2.33333333333333
2014,ut,utbase,265,1000,945,55,1.03305785123967,2.39130434782609
2014,ut,utbase,266,1000,897,103,1.06269925611052,2.34090909090909
2014,ut,utbase,267,1000,374,626,2.00803212851406,5.04838709677419
2014,ut,utbase,268,1000,926,74,1.04275286757039,2.24242424242424
2014,ut,utbase,269,1000,402,598,1.93798449612403,5.24561403508772
2014,ut,utbase,270,1000,485,515,1.58478605388273,3.52739726027397
2014,ut,utbase,271,1000,860,140,1.10619469026549,3.18181818181818
2014,ut,utbase,272,1000,552,448,1.56494522691706,5.14942528735632
2014,ut,utbase,273,1000,746,254,1.22249388753056,3.52777777777778
2014,ut,utbase,274,1000,814,186,1.14025085518814,2.95238095238095
2014,ut,utbase,275,1000,808,192,1.14810562571757,3.04761904761905
2014,ut,utbase,276,1000,855,145,1.10132158590308,2.73584905660377
2014,ut,utbase,277,1000,918,82,1.05374077976818,2.64516129032258
2014,ut,utbase,278,1000,657,343,1.34408602150538,3.94252873563218
2014,ut,utbase,279,1000,678,322,1.25628140703518,2.72881355932203
2014,ut,utbase,280,1000,852,148,1.10864745011086,2.96
2014,ut,utbase,281,1000,701,299,1.26582278481013,3.35955056179775
2014,ut,utbase,282,1000,558,442,1.53846153846154,4.80434782608696
2014,ut,utbase,283,1000,840,160,1.13765642775882,4.1025641025641
2014,ut,utbase,284,1000,933,67,1.03950103950104,2.31034482758621
2014,ut,utbase,285,1000,726,274,1.21212121212121,2.76767676767677
2014,ut,utbase,286,1000,777,223,1.16959064327485,2.85897435897436
2014,ut,utbase,287,1000,806,194,1.1454753722795,2.8955223880597
2014,ut,utbase,288,1000,534,466,1.47058823529412,3.19178082191781
2014,ut,utbase,289,1000,771,229,1.16144018583043,2.54444444444444
2014,ut,utbase,290,1000,827,173,1.13895216400911,3.3921568627451
2014,ut,utbase,291,1000,571,429,1.42857142857143,3.32558139534884
2014,ut,utbase,292,1000,872,128,1.08932461873638,2.78260869565217
2014,ut,utbase,293,1000,807,193,1.13378684807256,2.57333333333333
2014,ut,utbase,294,1000,635,365,1.3351134846462,3.20175438596491
2014,ut,utbase,295,1000,914,86,1.05374077976818,2.45714285714286
2014,ut,utbase,296,1000,341,659,2.52525252525253,11.9818181818182
2014,ut,utbase,297,1000,664,336,1.32275132275132,3.65217391304348
2014,ut,utbase,298,1000,701,299,1.25786163522013,3.18085106382979
2014,ut,utbase,299,1000,829,171,1.11358574610245,2.47826086956522
2014,ut,utbase,300,1000,972,28,1.01419878296146,2
2014,ut,utexact,251,1000,794,206,1.18203309692671,3.96153846153846
2014,ut,utexact,252,1000,709,291,1.24688279301746,3.12903225806452
2014,ut,utexact,253,1000,751,249,1.23609394313968,4.29310344827586
2014,ut,utexact,254,1000,780,220,1.17096018735363,2.97297297297297
2014,ut,utexact,255,1000,851,149,1.10253583241455,2.66071428571429
2014,ut,utexact,256,1000,824,176,1.12359550561798,2.66666666666667
2014,ut,utexact,257,1000,838,162,1.11731843575419,2.84210526315789
2014,ut,utexact,258,1000,834,166,1.12739571589628,3.13207547169811
2014,ut,utexact,259,1000,864,136,1.08695652173913,2.42857142857143
2014,ut,utexact,260,1000,906,94,1.06609808102345,2.9375
2014,ut,utexact,261,1000,810,190,1.12612612612613,2.43589743589744
2014,ut,utexact,262,1000,970,30,1.01522842639594,2
2014,ut,utexact,263,1000,862,138,1.09170305676856,2.55555555555556
2014,ut,utexact,264,1000,972,28,1.01626016260163,2.33333333333333
2014,ut,utexact,265,1000,945,55,1.03305785123967,2.39130434782609
2014,ut,utexact,266,1000,905,95,1.05708245243129,2.31707317073171
2014,ut,utexact,267,1000,374,626,2.00803212851406,5.04838709677419
2014,ut,utexact,268,1000,940,60,1.03412616339193,2.22222222222222
2014,ut,utexact,269,1000,404,596,1.93423597678917,5.27433628318584
2014,ut,utexact,270,1000,546,454,1.46198830409357,3.28985507246377
2014,ut,utexact,271,1000,860,140,1.10619469026549,3.18181818181818
2014,ut,utexact,272,1000,572,428,1.52671755725191,5.1566265060241
2014,ut,utexact,273,1000,754,246,1.21212121212121,3.46478873239437
2014,ut,utexact,274,1000,771,229,1.17785630153121,2.93589743589744
2014,ut,utexact,275,1000,809,191,1.14678899082569,3.03174603174603
2014,ut,utexact,276,1000,855,145,1.10132158590308,2.73584905660377
2014,ut,utexact,277,1000,918,82,1.05374077976818,2.64516129032258
2014,ut,utexact,278,1000,662,338,1.3351134846462,3.88505747126437
2014,ut,utexact,279,1000,744,256,1.18203309692671,2.50980392156863
2014,ut,utexact,280,1000,852,148,1.10864745011086,2.96
2014,ut,utexact,281,1000,718,282,1.24378109452736,3.27906976744186
2014,ut,utexact,282,1000,558,442,1.53846153846154,4.80434782608696
2014,ut,utexact,283,1000,840,160,1.13765642775882,4.1025641025641
2014,ut,utexact,284,1000,933,67,1.03950103950104,2.31034482758621
2014,ut,utexact,285,1000,726,274,1.21212121212121,2.76767676767677
2014,ut,utexact,286,1000,777,223,1.16959064327485,2.85897435897436
2014,ut,utexact,287,1000,806,194,1.1454753722795,2.8955223880597
2014,ut,utexact,288,1000,607,393,1.34952766531714,2.93283582089552
2014,ut,utexact,289,1000,709,291,1.22249388753056,2.6697247706422
2014,ut,utexact,290,1000,838,162,1.12739571589628,3.30612244897959
2014,ut,utexact,291,1000,572,428,1.4265335235378,3.31782945736434
2014,ut,utexact,292,1000,872,128,1.08932461873638,2.78260869565217
2014,ut,utexact,293,1000,807,193,1.13378684807256,2.57333333333333
2014,ut,utexact,294,1000,587,413,1.41442715700141,3.44166666666667
2014,ut,utexact,295,1000,915,85,1.05263157894737,2.42857142857143
2014,ut,utexact,296,1000,341,659,2.52525252525253,11.9818181818182
2014,ut,utexact,297,1000,685,315,1.29366106080207,3.57954545454545
2014,ut,utexact,298,1000,701,299,1.25786163522013,3.18085106382979
2014,ut,utexact,299,1000,829,171,1.11358574610245,2.47826086956522
2014,ut,utexact,300,1000,972,28,1.01419878296146,2
2014,BUW,webisWt14axAll,251,50,50,0,1,
2014,BUW,webisWt14axAll,252,50,50,0,1,
2014,BUW,webisWt14axAll,253,50,50,0,1,
2014,BUW,webisWt14axAll,254,50,50,0,1,
2014,BUW,webisWt14axAll,255,50,50,0,1,
2014,BUW,webisWt14axAll,256,50,50,0,1,
2014,BUW,webisWt14axAll,257,50,50,0,1,
2014,BUW,webisWt14axAll,258,50,50,0,1,
2014,BUW,webisWt14axAll,259,50,50,0,1,
2014,BUW,webisWt14axAll,260,50,50,0,1,
2014,BUW,webisWt14axAll,261,50,50,0,1,
2014,BUW,webisWt14axAll,262,50,50,0,1,
2014,BUW,webisWt14axAll,263,50,50,0,1,
2014,BUW,webisWt14axAll,264,50,50,0,1,
2014,BUW,webisWt14axAll,265,50,50,0,1,
2014,BUW,webisWt14axAll,266,50,50,0,1,
2014,BUW,webisWt14axAll,267,50,50,0,1,
2014,BUW,webisWt14axAll,268,50,50,0,1,
2014,BUW,webisWt14axAll,269,50,50,0,1,
2014,BUW,webisWt14axAll,270,50,50,0,1,
2014,BUW,webisWt14axAll,271,50,50,0,1,
2014,BUW,webisWt14axAll,272,50,50,0,1,
2014,BUW,webisWt14axAll,273,50,50,0,1,
2014,BUW,webisWt14axAll,274,50,50,0,1,
2014,BUW,webisWt14axAll,275,50,50,0,1,
2014,BUW,webisWt14axAll,276,50,50,0,1,
2014,BUW,webisWt14axAll,277,50,50,0,1,
2014,BUW,webisWt14axAll,278,50,50,0,1,
2014,BUW,webisWt14axAll,279,50,50,0,1,
2014,BUW,webisWt14axAll,280,50,50,0,1,
2014,BUW,webisWt14axAll,281,31,31,0,1,
2014,BUW,webisWt14axAll,282,50,50,0,1,
2014,BUW,webisWt14axAll,283,50,50,0,1,
2014,BUW,webisWt14axAll,284,50,50,0,1,
2014,BUW,webisWt14axAll,285,50,50,0,1,
2014,BUW,webisWt14axAll,286,50,50,0,1,
2014,BUW,webisWt14axAll,287,50,50,0,1,
2014,BUW,webisWt14axAll,288,50,50,0,1,
2014,BUW,webisWt14axAll,289,50,50,0,1,
2014,BUW,webisWt14axAll,290,50,50,0,1,
2014,BUW,webisWt14axAll,291,50,50,0,1,
2014,BUW,webisWt14axAll,292,50,50,0,1,
2014,BUW,webisWt14axAll,293,50,50,0,1,
2014,BUW,webisWt14axAll,294,50,50,0,1,
2014,BUW,webisWt14axAll,295,50,50,0,1,
2014,BUW,webisWt14axAll,296,50,50,0,1,
2014,BUW,webisWt14axAll,297,50,50,0,1,
2014,BUW,webisWt14axAll,298,50,50,0,1,
2014,BUW,webisWt14axAll,299,50,50,0,1,
2014,BUW,webisWt14axAll,300,50,50,0,1,
2014,BUW,webisWt14axMax,251,50,50,0,1,
2014,BUW,webisWt14axMax,252,50,50,0,1,
2014,BUW,webisWt14axMax,253,50,50,0,1,
2014,BUW,webisWt14axMax,254,50,50,0,1,
2014,BUW,webisWt14axMax,255,50,50,0,1,
2014,BUW,webisWt14axMax,256,50,50,0,1,
2014,BUW,webisWt14axMax,257,50,50,0,1,
2014,BUW,webisWt14axMax,258,50,50,0,1,
2014,BUW,webisWt14axMax,259,50,50,0,1,
2014,BUW,webisWt14axMax,260,50,50,0,1,
2014,BUW,webisWt14axMax,261,50,50,0,1,
2014,BUW,webisWt14axMax,262,50,50,0,1,
2014,BUW,webisWt14axMax,263,50,50,0,1,
2014,BUW,webisWt14axMax,264,50,50,0,1,
2014,BUW,webisWt14axMax,265,50,50,0,1,
2014,BUW,webisWt14axMax,266,50,50,0,1,
2014,BUW,webisWt14axMax,267,50,50,0,1,
2014,BUW,webisWt14axMax,268,50,50,0,1,
2014,BUW,webisWt14axMax,269,50,50,0,1,
2014,BUW,webisWt14axMax,270,50,50,0,1,
2014,BUW,webisWt14axMax,271,50,50,0,1,
2014,BUW,webisWt14axMax,272,50,50,0,1,
2014,BUW,webisWt14axMax,273,50,50,0,1,
2014,BUW,webisWt14axMax,274,50,50,0,1,
2014,BUW,webisWt14axMax,275,50,50,0,1,
2014,BUW,webisWt14axMax,276,50,50,0,1,
2014,BUW,webisWt14axMax,277,50,50,0,1,
2014,BUW,webisWt14axMax,278,50,50,0,1,
2014,BUW,webisWt14axMax,279,50,50,0,1,
2014,BUW,webisWt14axMax,280,50,50,0,1,
2014,BUW,webisWt14axMax,281,31,31,0,1,
2014,BUW,webisWt14axMax,282,50,50,0,1,
2014,BUW,webisWt14axMax,283,50,50,0,1,
2014,BUW,webisWt14axMax,284,50,50,0,1,
2014,BUW,webisWt14axMax,285,50,50,0,1,
2014,BUW,webisWt14axMax,286,50,50,0,1,
2014,BUW,webisWt14axMax,287,50,50,0,1,
2014,BUW,webisWt14axMax,288,50,50,0,1,
2014,BUW,webisWt14axMax,289,50,50,0,1,
2014,BUW,webisWt14axMax,290,50,50,0,1,
2014,BUW,webisWt14axMax,291,50,50,0,1,
2014,BUW,webisWt14axMax,292,50,50,0,1,
2014,BUW,webisWt14axMax,293,50,50,0,1,
2014,BUW,webisWt14axMax,294,50,50,0,1,
2014,BUW,webisWt14axMax,295,50,50,0,1,
2014,BUW,webisWt14axMax,296,50,50,0,1,
2014,BUW,webisWt14axMax,297,50,50,0,1,
2014,BUW,webisWt14axMax,298,50,50,0,1,
2014,BUW,webisWt14axMax,299,50,50,0,1,
2014,BUW,webisWt14axMax,300,50,50,0,1,
2014,BUW,webisWt14axSyn,251,50,50,0,1,
2014,BUW,webisWt14axSyn,252,50,50,0,1,
2014,BUW,webisWt14axSyn,253,50,50,0,1,
2014,BUW,webisWt14axSyn,254,50,50,0,1,
2014,BUW,webisWt14axSyn,255,50,50,0,1,
2014,BUW,webisWt14axSyn,256,50,50,0,1,
2014,BUW,webisWt14axSyn,257,50,50,0,1,
2014,BUW,webisWt14axSyn,258,50,50,0,1,
2014,BUW,webisWt14axSyn,259,50,50,0,1,
2014,BUW,webisWt14axSyn,260,50,50,0,1,
2014,BUW,webisWt14axSyn,261,50,50,0,1,
2014,BUW,webisWt14axSyn,262,50,50,0,1,
2014,BUW,webisWt14axSyn,263,50,50,0,1,
2014,BUW,webisWt14axSyn,264,50,50,0,1,
2014,BUW,webisWt14axSyn,265,50,50,0,1,
2014,BUW,webisWt14axSyn,266,50,50,0,1,
2014,BUW,webisWt14axSyn,267,50,50,0,1,
2014,BUW,webisWt14axSyn,268,50,50,0,1,
2014,BUW,webisWt14axSyn,269,50,50,0,1,
2014,BUW,webisWt14axSyn,270,50,50,0,1,
2014,BUW,webisWt14axSyn,271,50,50,0,1,
2014,BUW,webisWt14axSyn,272,50,50,0,1,
2014,BUW,webisWt14axSyn,273,50,50,0,1,
2014,BUW,webisWt14axSyn,274,50,50,0,1,
2014,BUW,webisWt14axSyn,275,50,50,0,1,
2014,BUW,webisWt14axSyn,276,50,50,0,1,
2014,BUW,webisWt14axSyn,277,50,50,0,1,
2014,BUW,webisWt14axSyn,278,50,50,0,1,
2014,BUW,webisWt14axSyn,279,50,50,0,1,
2014,BUW,webisWt14axSyn,280,50,50,0,1,
2014,BUW,webisWt14axSyn,281,31,31,0,1,
2014,BUW,webisWt14axSyn,282,50,50,0,1,
2014,BUW,webisWt14axSyn,283,50,50,0,1,
2014,BUW,webisWt14axSyn,284,50,50,0,1,
2014,BUW,webisWt14axSyn,285,50,50,0,1,
2014,BUW,webisWt14axSyn,286,50,50,0,1,
2014,BUW,webisWt14axSyn,287,50,50,0,1,
2014,BUW,webisWt14axSyn,288,50,50,0,1,
2014,BUW,webisWt14axSyn,289,50,50,0,1,
2014,BUW,webisWt14axSyn,290,50,50,0,1,
2014,BUW,webisWt14axSyn,291,50,50,0,1,
2014,BUW,webisWt14axSyn,292,50,50,0,1,
2014,BUW,webisWt14axSyn,293,50,50,0,1,
2014,BUW,webisWt14axSyn,294,50,50,0,1,
2014,BUW,webisWt14axSyn,295,50,50,0,1,
2014,BUW,webisWt14axSyn,296,50,50,0,1,
2014,BUW,webisWt14axSyn,297,50,50,0,1,
2014,BUW,webisWt14axSyn,298,50,50,0,1,
2014,BUW,webisWt14axSyn,299,50,50,0,1,
2014,BUW,webisWt14axSyn,300,50,50,0,1,
2014,wistud,wistud.runA,251,1000,583,417,1.48367952522255,4.58241758241758
2014,wistud,wistud.runA,252,1000,648,352,1.2987012987013,2.88524590163934
2014,wistud,wistud.runA,253,1000,777,223,1.14025085518814,2.23
2014,wistud,wistud.runA,254,1000,692,308,1.23456790123457,2.61016949152542
2014,wistud,wistud.runA,255,654,555,99,1.09731543624161,2.41463414634146
2014,wistud,wistud.runA,256,1000,563,437,1.36054421768707,2.5406976744186
2014,wistud,wistud.runA,257,1000,584,416,1.37362637362637,2.88888888888889
2014,wistud,wistud.runA,258,1000,513,487,1.67224080267559,5.72941176470588
2014,wistud,wistud.runA,259,1000,702,298,1.23152709359606,2.70909090909091
2014,wistud,wistud.runA,260,1000,753,247,1.16414435389988,2.33018867924528
2014,wistud,wistud.runA,261,1000,784,216,1.13507377979569,2.22680412371134
2014,wistud,wistud.runA,262,1000,524,476,1.42450142450142,2.67415730337079
2014,wistud,wistud.runA,263,1000,701,299,1.26422250316056,3.32222222222222
2014,wistud,wistud.runA,264,1000,668,332,1.27877237851662,2.91228070175439
2014,wistud,wistud.runA,265,1000,727,273,1.19904076738609,2.55140186915888
2014,wistud,wistud.runA,266,1000,706,294,1.23304562268804,2.8
2014,wistud,wistud.runA,267,981,648,333,1.25447570332481,2.48507462686567
2014,wistud,wistud.runA,268,1000,861,139,1.08695652173913,2.35593220338983
2014,wistud,wistud.runA,269,1000,479,521,1.53609831029186,3.02906976744186
2014,wistud,wistud.runA,270,1000,617,383,1.37362637362637,3.45045045045045
2014,wistud,wistud.runA,271,1000,751,249,1.230012300123,4.01612903225807
2014,wistud,wistud.runA,272,1000,671,329,1.28369704749679,3.0462962962963
2014,wistud,wistud.runA,273,1000,743,257,1.19189511323004,2.67708333333333
2014,wistud,wistud.runA,274,1000,600,400,1.34589502018843,2.7972027972028
2014,wistud,wistud.runA,275,1000,788,212,1.12866817155756,2.16326530612245
2014,wistud,wistud.runA,276,1000,777,223,1.15074798619102,2.42391304347826
2014,wistud,wistud.runA,277,1000,737,263,1.19047619047619,2.55339805825243
2014,wistud,wistud.runA,278,1000,601,399,1.31578947368421,2.50943396226415
2014,wistud,wistud.runA,279,1000,697,303,1.21506682867558,2.4047619047619
2014,wistud,wistud.runA,280,1000,723,277,1.21359223300971,2.74257425742574
2014,wistud,wistud.runA,281,1000,689,311,1.27713920817369,3.30851063829787
2014,wistud,wistud.runA,282,1000,701,299,1.23609394313968,2.76851851851852
2014,wistud,wistud.runA,283,1000,511,489,1.5600624024961,3.76153846153846
2014,wistud,wistud.runA,284,1000,740,260,1.16009280742459,2.13114754098361
2014,wistud,wistud.runA,285,1000,711,289,1.23456790123457,2.91919191919192
2014,wistud,wistud.runA,286,1000,790,210,1.14025085518814,2.41379310344828
2014,wistud,wistud.runA,287,1000,707,293,1.21506682867558,2.52586206896552
2014,wistud,wistud.runA,288,1000,829,171,1.1001100110011,2.1375
2014,wistud,wistud.runA,289,1000,822,178,1.12107623318386,2.54285714285714
2014,wistud,wistud.runA,290,1000,786,214,1.1454753722795,2.45977011494253
2014,wistud,wistud.runA,291,1000,801,199,1.12107623318386,2.18681318681319
2014,wistud,wistud.runA,292,1000,19,981,37.037037037037,122.625
2014,wistud,wistud.runA,293,1000,632,368,1.39664804469274,4.38095238095238
2014,wistud,wistud.runA,294,1000,755,245,1.16959064327485,2.45
2014,wistud,wistud.runA,295,1000,655,345,1.30208333333333,3.05309734513274
2014,wistud,wistud.runA,296,1000,761,239,1.16144018583043,2.39
2014,wistud,wistud.runA,297,1000,830,170,1.1037527593819,2.23684210526316
2014,wistud,wistud.runA,298,1000,787,213,1.14810562571757,2.53571428571429
2014,wistud,wistud.runA,299,1000,717,283,1.21506682867558,2.66981132075472
2014,wistud,wistud.runA,300,1000,772,228,1.14810562571757,2.3030303030303
2014,wistud,wistud.runB,251,1000,727,273,1.27551020408163,4.78947368421053
2014,wistud,wistud.runB,252,1000,759,241,1.24378109452736,5.35555555555556
2014,wistud,wistud.runB,253,1000,793,207,1.12359550561798,2.1340206185567
2014,wistud,wistud.runB,254,1000,781,219,1.14285714285714,2.32978723404255
2014,wistud,wistud.runB,255,821,754,67,1.05121638924456,2.48148148148148
2014,wistud,wistud.runB,256,1000,752,248,1.20048019207683,3.06172839506173
2014,wistud,wistud.runB,257,1000,749,251,1.18623962040332,2.67021276595745
2014,wistud,wistud.runB,258,1000,630,370,1.42450142450142,5.13888888888889
2014,wistud,wistud.runB,259,1000,764,236,1.17785630153121,2.77647058823529
2014,wistud,wistud.runB,260,1000,723,277,1.20918984280532,2.66346153846154
2014,wistud,wistud.runB,261,561,464,97,1.11089108910891,2.36585365853659
2014,wistud,wistud.runB,262,623,466,157,1.16231343283582,2.24285714285714
2014,wistud,wistud.runB,263,1000,778,222,1.16009280742459,2.64285714285714
2014,wistud,wistud.runB,264,1000,681,319,1.27713920817369,3.12745098039216
2014,wistud,wistud.runB,265,1000,781,219,1.14942528735632,2.46067415730337
2014,wistud,wistud.runB,266,1000,819,181,1.11731843575419,2.38157894736842
2014,wistud,wistud.runB,267,965,758,207,1.15430622009569,2.65384615384615
2014,wistud,wistud.runB,268,1000,898,102,1.05820105820106,2.17021276595745
2014,wistud,wistud.runB,269,1000,326,674,1.953125,3.62365591397849
2014,wistud,wistud.runB,270,1000,917,83,1.04602510460251,2.12820512820513
2014,wistud,wistud.runB,271,1000,948,52,1.02774922918808,2.08
2014,wistud,wistud.runB,272,1000,829,171,1.10497237569061,2.25
2014,wistud,wistud.runB,273,1000,603,397,1.2987012987013,2.37724550898204
2014,wistud,wistud.runB,274,1000,597,403,1.28700128700129,2.23888888888889
2014,wistud,wistud.runB,275,1000,879,121,1.06837606837607,2.12280701754386
2014,wistud,wistud.runB,276,1000,788,212,1.14942528735632,2.58536585365854
2014,wistud,wistud.runB,277,1000,858,142,1.08813928182807,2.32786885245902
2014,wistud,wistud.runB,278,1000,600,400,1.30208333333333,2.38095238095238
2014,wistud,wistud.runB,279,1000,696,304,1.21065375302663,2.33846153846154
2014,wistud,wistud.runB,280,1000,745,255,1.22549019607843,3.59154929577465
2014,wistud,wistud.runB,281,1000,868,132,1.09769484083425,3.06976744186047
2014,wistud,wistud.runB,282,1000,705,295,1.24223602484472,2.95
2014,wistud,wistud.runB,283,1000,849,151,1.09649122807018,2.3968253968254
2014,wistud,wistud.runB,284,1000,786,214,1.13122171945701,2.18367346938776
2014,wistud,wistud.runB,285,1000,840,160,1.10253583241455,2.38805970149254
2014,wistud,wistud.runB,286,1000,786,214,1.14810562571757,2.51764705882353
2014,wistud,wistud.runB,287,1000,782,218,1.15874855156431,2.69135802469136
2014,wistud,wistud.runB,288,1000,853,147,1.085776330076,2.16176470588235
2014,wistud,wistud.runB,289,971,865,106,1.07411504424779,2.71794871794872
2014,wistud,wistud.runB,290,1000,873,127,1.08813928182807,2.76086956521739
2014,wistud,wistud.runB,291,1000,818,182,1.12107623318386,2.45945945945946
2014,wistud,wistud.runB,292,1000,2,998,142.857142857143,199.6
2014,wistud,wistud.runB,293,1000,564,436,1.61812297734628,8.07407407407407
2014,wistud,wistud.runB,294,1000,934,66,1.04384133611691,2.75
2014,wistud,wistud.runB,295,1000,719,281,1.22249388753056,2.83838383838384
2014,wistud,wistud.runB,296,1000,743,257,1.18483412322275,2.54455445544554
2014,wistud,wistud.runB,297,1000,835,165,1.10132158590308,2.26027397260274
2014,wistud,wistud.runB,298,1000,774,226,1.19617224880383,3.64516129032258
2014,wistud,wistud.runB,299,1000,728,272,1.20481927710843,2.66666666666667
2014,wistud,wistud.runB,300,1000,791,209,1.12866817155756,2.2
2014,wistud,wistud.runC,251,1000,727,273,1.27551020408163,4.78947368421053
2014,wistud,wistud.runC,252,1000,759,241,1.24378109452736,5.35555555555556
2014,wistud,wistud.runC,253,1000,793,207,1.12359550561798,2.1340206185567
2014,wistud,wistud.runC,254,1000,781,219,1.14285714285714,2.32978723404255
2014,wistud,wistud.runC,255,821,754,67,1.05121638924456,2.48148148148148
2014,wistud,wistud.runC,256,1000,752,248,1.20048019207683,3.06172839506173
2014,wistud,wistud.runC,257,1000,749,251,1.18623962040332,2.67021276595745
2014,wistud,wistud.runC,258,1000,630,370,1.42450142450142,5.13888888888889
2014,wistud,wistud.runC,259,1000,764,236,1.17785630153121,2.77647058823529
2014,wistud,wistud.runC,260,1000,723,277,1.20918984280532,2.66346153846154
2014,wistud,wistud.runC,261,561,464,97,1.11089108910891,2.36585365853659
2014,wistud,wistud.runC,262,623,466,157,1.16231343283582,2.24285714285714
2014,wistud,wistud.runC,263,1000,778,222,1.16009280742459,2.64285714285714
2014,wistud,wistud.runC,264,1000,681,319,1.27713920817369,3.12745098039216
2014,wistud,wistud.runC,265,1000,781,219,1.14942528735632,2.46067415730337
2014,wistud,wistud.runC,266,1000,819,181,1.11731843575419,2.38157894736842
2014,wistud,wistud.runC,267,965,758,207,1.15430622009569,2.65384615384615
2014,wistud,wistud.runC,268,1000,898,102,1.05820105820106,2.17021276595745
2014,wistud,wistud.runC,269,1000,326,674,1.953125,3.62365591397849
2014,wistud,wistud.runC,270,1000,917,83,1.04602510460251,2.12820512820513
2014,wistud,wistud.runC,271,1000,948,52,1.02774922918808,2.08
2014,wistud,wistud.runC,272,1000,829,171,1.10497237569061,2.25
2014,wistud,wistud.runC,273,1000,603,397,1.2987012987013,2.37724550898204
2014,wistud,wistud.runC,274,1000,597,403,1.28700128700129,2.23888888888889
2014,wistud,wistud.runC,275,1000,879,121,1.06837606837607,2.12280701754386
2014,wistud,wistud.runC,276,1000,788,212,1.14942528735632,2.58536585365854
2014,wistud,wistud.runC,277,1000,858,142,1.08813928182807,2.32786885245902
2014,wistud,wistud.runC,278,1000,600,400,1.30208333333333,2.38095238095238
2014,wistud,wistud.runC,279,1000,696,304,1.21065375302663,2.33846153846154
2014,wistud,wistud.runC,280,1000,745,255,1.22549019607843,3.59154929577465
2014,wistud,wistud.runC,281,1000,868,132,1.09769484083425,3.06976744186047
2014,wistud,wistud.runC,282,1000,705,295,1.24223602484472,2.95
2014,wistud,wistud.runC,283,1000,849,151,1.09649122807018,2.3968253968254
2014,wistud,wistud.runC,284,1000,786,214,1.13122171945701,2.18367346938776
2014,wistud,wistud.runC,285,1000,840,160,1.10253583241455,2.38805970149254
2014,wistud,wistud.runC,286,1000,786,214,1.14810562571757,2.51764705882353
2014,wistud,wistud.runC,287,1000,782,218,1.15874855156431,2.69135802469136
2014,wistud,wistud.runC,288,1000,853,147,1.085776330076,2.16176470588235
2014,wistud,wistud.runC,289,971,865,106,1.07411504424779,2.71794871794872
2014,wistud,wistud.runC,290,1000,873,127,1.08813928182807,2.76086956521739
2014,wistud,wistud.runC,291,1000,818,182,1.12107623318386,2.45945945945946
2014,wistud,wistud.runC,292,1000,2,998,142.857142857143,199.6
2014,wistud,wistud.runC,293,1000,564,436,1.61812297734628,8.07407407407407
2014,wistud,wistud.runC,294,1000,934,66,1.04384133611691,2.75
2014,wistud,wistud.runC,295,1000,719,281,1.22249388753056,2.83838383838384
2014,wistud,wistud.runC,296,1000,743,257,1.18483412322275,2.54455445544554
2014,wistud,wistud.runC,297,1000,835,165,1.10132158590308,2.26027397260274
2014,wistud,wistud.runC,298,1000,774,226,1.19617224880383,3.64516129032258
2014,wistud,wistud.runC,299,1000,728,272,1.20481927710843,2.66666666666667
2014,wistud,wistud.runC,300,1000,791,209,1.12866817155756,2.2
